accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,Category,isWeekend,label
231,1,5.040929,creditcard,0.001388889,shopping,1,0
299,1,4.886641,creditcard,0,electronics,0,0
470,1,4.836982,paypal,0.105555556,food,1,0
872,1,4.921318,storecredit,0,shopping,1,0
17,1,5.017904,creditcard,16.87222222,electronics,0,0
6,1,4.962055,creditcard,0.001388889,food,1,0
904,1,3.066058,paypal,712.1625,shopping,0,0
934,1,4.921318,creditcard,0,electronics,1,0
8,1,5.040929,creditcard,0,food,1,0
47,2,3.483951,creditcard,0,shopping,0,0
28,2,4.742303,creditcard,0,electronics,1,0
35,1,4.505662,creditcard,34.88402778,food,1,0
2000,1,4.461622,creditcard,0,shopping,1,0
1478,1,5.017904,creditcard,5.170833333,electronics,0,0
4,1,3.066058,storecredit,3.395138889,food,1,0
248,1,4.962055,creditcard,0,shopping,0,0
2000,1,5.040929,creditcard,0.004861111,electronics,0,0
458,1,5.034622,paypal,179.9527778,food,0,0
54,1,4.886641,creditcard,0.000694444,shopping,0,0
4,1,4.52458,creditcard,3.91875,electronics,1,0
6,1,4.52458,storecredit,5.261111111,food,0,0
958,1,4.886641,creditcard,0,shopping,1,0
7,1,4.962055,creditcard,0,electronics,1,0
244,1,4.962055,creditcard,0,food,1,0
543,1,5.034622,creditcard,67.14236111,shopping,0,0
1358,1,4.836982,paypal,0,electronics,1,0
2,1,4.745402,creditcard,1.695138889,food,0,0
2000,1,4.742303,creditcard,1154.742361,shopping,1,0
534,1,3.066058,creditcard,528.6493056,electronics,0,0
923,1,4.886641,creditcard,0,food,1,0
15,1,4.748314,creditcard,14.65069444,shopping,1,0
21,1,4.745402,creditcard,0,electronics,1,0
2000,1,4.836982,creditcard,1360.576389,food,0,0
28,1,4.962055,creditcard,0,shopping,0,0
2000,1,5.034622,paypal,1742.86875,electronics,0,0
2000,1,4.836982,storecredit,1860.050694,food,0,0
3,1,4.505662,creditcard,0.045138889,shopping,0,0
2000,1,4.962055,paypal,0,electronics,0,0
38,1,4.895263,creditcard,0,food,0,0
61,1,4.52458,creditcard,60.85347222,shopping,0,0
84,1,4.745402,storecredit,0,electronics,0,0
73,1,4.742303,creditcard,0,food,0,0
7,1,4.895263,creditcard,0.000694444,shopping,1,0
2000,1,4.921349,creditcard,55.16111111,electronics,1,0
2000,1,4.057414,creditcard,0.960416667,food,1,0
40,1,4.748314,storecredit,39.88055556,shopping,0,0
929,1,4.461622,paypal,836.3465278,electronics,1,0
2000,1,4.461622,creditcard,174.4243056,food,1,0
2000,1,5.017904,paypal,694.9784722,shopping,0,0
1639,1,4.895263,creditcard,126.8770833,electronics,1,0
1954,1,4.748314,paypal,0.111111111,food,0,0
2000,1,4.461622,creditcard,631.8763889,shopping,0,0
93,2,4.962055,creditcard,4.038888889,electronics,1,0
53,1,4.876771,creditcard,52.80347222,food,0,0
2000,1,4.876771,creditcard,0,shopping,1,0
172,2,4.921318,paypal,0,electronics,0,0
1429,1,4.965339,creditcard,0.002777778,food,1,0
2000,1,4.52458,creditcard,648.9458333,shopping,0,0
2000,1,4.505662,creditcard,0,electronics,1,0
29,1,4.962055,paypal,26.88194444,food,1,0
1,1,3.066058,paypal,0.000694444,shopping,,1
83,1,4.876771,creditcard,0.148611111,electronics,0,0
1326,1,4.965339,creditcard,0,food,1,0
90,5,2.94894,creditcard,89.79652778,shopping,1,0
37,1,4.962055,creditcard,36.05347222,electronics,1,0
2000,1,4.748314,creditcard,509.7125,food,0,0
2000,1,5.017904,creditcard,0.000694444,shopping,0,0
1021,1,4.921318,creditcard,0.000694444,electronics,1,0
151,1,4.921349,creditcard,150.875,food,1,0
890,1,4.748314,paypal,524.9020833,shopping,1,0
1063,1,4.505662,creditcard,519.3951389,electronics,1,0
862,1,4.921318,paypal,0.194444444,food,1,0
2000,1,4.962055,creditcard,155.7097222,shopping,1,0
1951,1,4.748314,creditcard,0,electronics,1,0
8,1,4.886641,creditcard,0.018055556,food,1,0
64,1,4.742303,creditcard,63.02361111,shopping,0,0
10,1,4.921318,creditcard,9.600694444,electronics,0,0
224,1,5.040929,creditcard,223.3965278,food,1,0
1532,1,4.742303,creditcard,0.524305556,shopping,0,0
202,1,4.748314,creditcard,0,electronics,1,0
2000,1,4.505662,creditcard,5.206944444,food,0,0
925,1,4.505662,paypal,0.002083333,shopping,1,0
5,1,5.034622,storecredit,4.398611111,electronics,0,0
2000,1,4.836982,creditcard,251.0631944,shopping,0,0
97,2,4.52458,creditcard,96.87152778,electronics,1,0
41,1,4.886641,creditcard,0,food,1,0
1234,1,4.965339,creditcard,0,shopping,1,0
22,1,5.034622,creditcard,0,electronics,0,0
621,1,3.483951,creditcard,528.3986111,food,1,0
1255,1,4.921318,paypal,0.000694444,shopping,1,0
180,1,3.575983,creditcard,0,electronics,0,0
444,1,4.52458,creditcard,0.00625,food,0,0
2000,1,4.748314,storecredit,0.000694444,shopping,1,0
1945,1,4.745402,creditcard,625.1409722,electronics,0,0
1533,1,5.034622,creditcard,0,food,1,0
153,1,4.52458,paypal,152.5104167,shopping,0,0
7,1,4.742303,paypal,0.000694444,electronics,1,0
11,1,3.483951,creditcard,0.000694444,food,0,0
257,1,5.017904,creditcard,0,shopping,0,0
705,1,4.745402,creditcard,0,electronics,0,0
1041,1,5.040929,creditcard,244.1125,food,0,0
2000,1,4.965339,creditcard,330.95625,shopping,0,0
2,1,4.886641,creditcard,1.939583333,electronics,0,0
263,1,4.057414,creditcard,0,food,0,0
94,1,4.461622,creditcard,0,shopping,1,0
1703,1,5.034622,storecredit,0,electronics,0,0
37,1,4.921318,creditcard,0,food,0,0
2000,1,4.886641,creditcard,549.0201389,shopping,0,0
1976,1,4.921318,creditcard,0,electronics,1,0
24,1,4.921349,creditcard,0.000694444,food,1,0
1662,1,4.886641,paypal,0,shopping,1,0
2000,1,5.040929,creditcard,1830.690278,electronics,1,0
2000,1,4.895263,creditcard,0,food,0,0
165,1,4.895263,creditcard,164.0173611,shopping,1,0
1387,1,3.954522,creditcard,0.052777778,electronics,0,0
888,1,4.965339,creditcard,0.079861111,food,1,0
499,1,4.965339,creditcard,0,shopping,0,0
697,1,4.505662,creditcard,0.304861111,electronics,0,0
178,1,4.876771,paypal,0,food,1,0
1944,1,4.895263,creditcard,0.004166667,shopping,1,0
188,1,5.017904,creditcard,187.1145833,electronics,0,0
1660,1,5.017904,creditcard,0.000694444,food,1,0
256,2,4.52458,storecredit,0,shopping,0,0
1,1,4.836982,paypal,0,electronics,,1
2000,1,4.962055,creditcard,0.000694444,food,0,0
2,1,4.965339,creditcard,1.715972222,shopping,0,0
2000,1,5.040929,storecredit,0.000694444,electronics,0,0
7,1,4.876771,creditcard,0.008333333,food,0,0
669,1,5.040929,creditcard,0.002777778,shopping,0,0
891,1,4.057414,creditcard,710.16875,electronics,1,0
2000,1,4.876771,creditcard,110.3333333,food,0,0
117,1,4.505662,creditcard,0,shopping,1,0
510,1,4.886641,creditcard,0,electronics,1,0
1756,1,4.965339,creditcard,414.2534722,food,0,0
1635,1,5.017904,creditcard,0.016666667,shopping,0,0
2000,1,3.954522,creditcard,619.4993056,electronics,1,0
3,1,4.836982,creditcard,2.771527778,food,1,0
2000,1,4.836982,creditcard,219.6409722,shopping,1,0
51,1,4.461622,creditcard,2.754166667,electronics,0,0
679,1,4.965339,creditcard,0,food,1,0
2000,1,3.954522,paypal,76.18333333,shopping,0,0
531,1,5.040929,creditcard,0.025,electronics,1,0
706,1,4.836982,paypal,0.001388889,food,1,0
135,1,3.483951,creditcard,0,electronics,1,0
1197,1,5.040929,creditcard,0,food,1,0
1739,1,4.745402,creditcard,0,shopping,1,0
2000,1,4.745402,paypal,0.000694444,electronics,0,0
2000,1,4.745402,creditcard,388.6729167,food,1,0
116,1,4.52458,paypal,115.1229167,shopping,0,0
2000,1,4.057414,creditcard,0,electronics,1,0
2,1,4.895263,paypal,0,food,0,0
738,1,4.461622,creditcard,69.80833333,shopping,0,0
58,3,4.921349,paypal,40.95833333,electronics,0,0
334,1,4.886641,creditcard,0.002083333,food,1,0
1610,1,5.034622,creditcard,463.8375,shopping,1,0
2,1,4.895263,creditcard,0,electronics,1,0
1,1,5.034622,paypal,0.001388889,food,,1
426,1,3.575983,creditcard,46.38819444,shopping,0,0
169,1,4.895263,creditcard,0,electronics,0,0
2000,1,4.836982,creditcard,556.5583333,food,1,0
2,1,5.034622,creditcard,0.031944444,shopping,1,0
353,1,4.886641,paypal,0,electronics,0,0
17,1,4.742303,creditcard,0.000694444,food,1,0
2000,1,5.017904,creditcard,1000.498611,shopping,0,0
2000,1,4.836982,creditcard,23.59375,electronics,0,0
8,1,4.962055,creditcard,7.186111111,food,0,0
143,1,4.742303,paypal,0.000694444,shopping,1,0
437,1,4.057414,creditcard,91.57222222,electronics,1,0
8,1,5.034622,storecredit,1.102083333,food,1,0
109,1,4.895263,creditcard,0,shopping,0,0
1595,1,4.921349,creditcard,897.9993056,electronics,0,0
121,1,4.461622,paypal,0,food,0,0
2000,1,4.962055,creditcard,1627.235417,shopping,1,0
2000,1,4.921349,paypal,14.69305556,electronics,0,0
361,1,4.921349,creditcard,1.095138889,food,0,0
1,1,4.962055,creditcard,0,electronics,,1
1,5,4.745402,creditcard,0,food,,1
626,1,4.52458,creditcard,3.144444444,shopping,0,0
1224,1,4.742303,paypal,697.8111111,electronics,1,0
1837,1,4.461622,creditcard,0,food,1,0
1977,1,4.895263,paypal,0,shopping,0,0
2000,1,5.017904,paypal,0,electronics,0,0
1865,1,4.921349,creditcard,735.7291667,food,0,0
2000,1,5.034622,creditcard,152.475,shopping,0,0
2000,1,4.52458,paypal,1274.259722,electronics,1,0
1707,1,4.876771,paypal,0.000694444,food,1,0
160,1,3.954522,creditcard,0,shopping,1,0
1691,1,4.965339,creditcard,0.005555556,electronics,0,0
1440,1,4.962055,paypal,0.023611111,food,0,0
238,1,5.034622,creditcard,0,shopping,1,0
2000,1,4.836982,creditcard,482.2201389,electronics,0,0
1155,1,4.745402,creditcard,89.89513889,food,0,0
1005,1,4.895263,creditcard,937.5555556,shopping,1,0
7,1,4.965339,paypal,0,electronics,0,0
2000,1,4.965339,creditcard,0,food,0,0
2,1,4.886641,paypal,1.522916667,shopping,1,0
5,1,4.886641,paypal,4.095138889,electronics,1,0
9,1,4.921349,creditcard,0,food,1,0
2000,1,4.52458,paypal,0.006944444,shopping,1,0
1862,1,4.748314,paypal,0,electronics,0,0
1843,1,5.034622,storecredit,0,food,0,0
1708,1,4.965339,paypal,0,shopping,0,0
15,1,4.962055,creditcard,14.14375,electronics,0,0
2000,1,4.876771,storecredit,582.1402778,food,0,0
877,1,4.962055,creditcard,0.006944444,shopping,0,0
1378,1,5.040929,creditcard,0,electronics,1,0
1643,1,4.505662,creditcard,742.5923611,food,1,0
151,1,4.886641,paypal,0.011111111,shopping,1,0
838,1,4.836982,paypal,0.000694444,electronics,1,0
210,1,4.748314,paypal,0.001388889,food,0,0
2,1,5.034622,creditcard,1.899305556,shopping,0,0
2000,1,4.921349,creditcard,465.9729167,electronics,0,0
1958,4,4.876771,storecredit,634.7513889,food,0,0
156,3,4.921349,paypal,0.000694444,shopping,0,0
2000,1,4.921349,creditcard,455.7152778,electronics,0,0
29,1,4.895263,creditcard,28.04097222,food,0,0
44,1,4.461622,creditcard,43.65208333,shopping,1,0
1638,1,5.017904,creditcard,0,electronics,0,0
242,1,4.921318,creditcard,212.16875,food,0,0
2000,1,5.040929,creditcard,0,shopping,1,0
211,1,5.040929,creditcard,210.1229167,electronics,1,0
17,2,4.505662,creditcard,0,food,0,0
1642,1,5.040929,creditcard,353.0527778,shopping,0,0
155,1,4.836982,creditcard,82.8875,electronics,1,0
2000,1,4.921349,creditcard,451.1770833,food,1,0
44,1,4.886641,creditcard,0.003472222,shopping,0,0
2000,1,4.921318,paypal,1454.395139,electronics,1,0
219,1,4.886641,creditcard,218.925,food,0,0
1,2,4.876771,creditcard,0,shopping,,1
1593,1,5.034622,creditcard,3.879166667,electronics,0,0
2000,1,4.895263,paypal,0,food,0,0
1176,1,5.034622,storecredit,0,shopping,1,0
290,1,3.483951,creditcard,0.000694444,electronics,0,0
1652,1,2.596228,creditcard,120.1027778,food,1,0
21,1,4.057414,creditcard,1.120833333,shopping,0,0
2000,1,4.748314,creditcard,1005.75625,electronics,0,0
1289,1,5.017904,creditcard,0.000694444,food,0,0
1,2,4.748314,creditcard,0,shopping,,1
90,1,4.965339,creditcard,2.186111111,electronics,0,0
353,1,4.965339,creditcard,0,food,1,0
52,1,5.040929,storecredit,51.12708333,shopping,0,0
6,1,4.965339,creditcard,5.238888889,electronics,0,0
1237,1,5.040929,creditcard,0.000694444,food,0,0
2000,1,4.745402,paypal,4.122916667,shopping,1,0
212,1,4.876771,paypal,0.001388889,electronics,0,0
203,1,4.921349,creditcard,0.364583333,food,0,0
128,1,4.745402,creditcard,0,shopping,0,0
918,1,4.748314,paypal,87.58819444,electronics,1,0
4,1,4.921318,paypal,0,food,1,0
2000,1,4.836982,creditcard,0,shopping,0,0
817,1,4.748314,paypal,622.0743056,electronics,1,0
1959,1,4.921318,creditcard,0.003472222,food,0,0
842,2,5.040929,paypal,0.000694444,shopping,0,0
162,1,4.921318,creditcard,161.1388889,electronics,1,0
941,1,5.017904,creditcard,0,food,0,0
738,1,4.886641,creditcard,0.005555556,shopping,0,0
1925,1,3.954522,creditcard,379.7652778,electronics,1,0
1138,1,4.965339,creditcard,0,food,0,0
32,1,5.040929,paypal,0.134722222,shopping,0,0
1099,1,4.745402,creditcard,1.886805556,electronics,1,0
24,1,4.748314,creditcard,23.15763889,food,0,0
2000,1,4.505662,creditcard,0.158333333,shopping,0,0
109,1,4.886641,creditcard,0,electronics,0,0
2,1,4.505662,paypal,0,food,1,0
50,1,4.745402,creditcard,2.072222222,shopping,1,0
1091,1,4.52458,paypal,94.08888889,electronics,1,0
151,1,4.52458,creditcard,0,food,0,0
2000,1,4.748314,creditcard,0,shopping,0,0
1608,1,4.895263,paypal,0,electronics,0,0
1004,1,3.483951,creditcard,235.4034722,food,1,0
255,1,4.461622,paypal,254.7993056,shopping,0,0
4,1,4.921318,creditcard,3.193055556,electronics,0,0
695,1,4.745402,paypal,0,food,1,0
71,1,4.745402,paypal,0.001388889,shopping,0,0
1670,1,5.034622,paypal,148.0770833,electronics,1,0
1,1,4.962055,paypal,0.068055556,food,,1
7,1,4.962055,creditcard,0.765277778,shopping,1,0
112,1,4.505662,creditcard,0,electronics,0,0
10,1,4.886641,creditcard,0,food,0,0
487,1,4.876771,creditcard,0.000694444,shopping,0,0
781,1,4.962055,creditcard,0,electronics,0,0
49,1,4.52458,creditcard,48.04027778,food,1,0
1,1,5.017904,creditcard,0,shopping,,1
28,1,4.921318,paypal,0.000694444,electronics,1,0
15,1,4.505662,creditcard,0.064583333,food,1,0
1578,1,4.886641,creditcard,0,shopping,1,0
1676,1,4.895263,creditcard,730.2736111,electronics,0,0
357,1,4.962055,creditcard,356.1006944,food,0,0
511,1,4.748314,creditcard,1.922222222,shopping,0,0
2,1,4.52458,creditcard,1.059027778,electronics,1,0
1591,1,4.748314,creditcard,231.1125,food,1,0
164,1,4.895263,creditcard,92.06597222,shopping,1,0
67,1,5.017904,creditcard,66.26388889,electronics,0,0
2000,1,4.921349,creditcard,88.19861111,food,1,0
2000,1,4.921318,creditcard,0,shopping,1,0
69,1,4.886641,creditcard,0.033333333,electronics,1,0
6,1,4.965339,creditcard,0,food,0,0
714,2,4.52458,storecredit,0,shopping,0,0
26,1,4.748314,creditcard,0,electronics,0,0
1926,1,4.748314,creditcard,0.094444444,food,0,0
94,1,2.596228,paypal,0.000694444,shopping,1,0
975,1,5.017904,creditcard,0.001388889,electronics,0,0
14,1,4.921349,creditcard,0,food,0,0
203,1,4.836982,paypal,202.6923611,shopping,1,0
1307,1,4.886641,creditcard,0.007638889,electronics,0,0
2000,1,4.965339,creditcard,0,food,0,0
2000,1,5.040929,creditcard,604.1555556,shopping,0,0
760,1,5.034622,creditcard,0,electronics,1,0
3,1,4.461622,paypal,2.345138889,food,1,0
98,1,4.962055,creditcard,97.19027778,shopping,0,0
1769,1,5.040929,creditcard,2.311111111,electronics,0,0
266,1,4.962055,creditcard,0,food,0,0
1701,1,4.505662,creditcard,0.290972222,shopping,1,0
146,1,4.52458,creditcard,0,electronics,0,0
2000,1,4.836982,paypal,2.002083333,food,0,0
1966,1,4.965339,creditcard,0.006944444,shopping,0,0
22,1,4.745402,paypal,0,electronics,1,0
2000,1,4.876771,creditcard,0,food,0,0
260,1,5.034622,paypal,0,shopping,0,0
1202,1,4.921349,creditcard,0.000694444,electronics,0,0
127,1,4.057414,creditcard,0.004861111,food,0,0
1207,1,4.962055,creditcard,0.001388889,shopping,1,0
256,1,5.034622,creditcard,0,electronics,1,0
982,1,4.505662,creditcard,169.1458333,food,0,0
75,1,4.965339,creditcard,0,shopping,0,0
1648,1,4.921349,creditcard,1191.836806,electronics,0,0
14,1,4.886641,paypal,0.001388889,food,1,0
23,1,4.748314,creditcard,0,shopping,1,0
658,1,4.505662,paypal,0,electronics,0,0
529,1,5.040929,creditcard,0.002083333,food,0,0
2,1,4.748314,creditcard,1.167361111,shopping,0,0
2,1,4.921349,creditcard,1.8875,electronics,0,0
45,1,4.836982,creditcard,0,food,0,0
590,1,4.965339,storecredit,518.8958333,shopping,0,0
180,1,5.040929,creditcard,144.2125,electronics,1,0
1021,1,5.017904,creditcard,0.002777778,food,1,0
172,1,4.748314,paypal,0.021527778,shopping,0,0
973,1,4.921349,storecredit,273.1131944,electronics,1,0
133,1,5.040929,creditcard,0,food,0,0
201,1,2.94894,creditcard,200.6208333,shopping,1,0
1221,1,4.505662,creditcard,36.20972222,electronics,1,0
11,1,4.921318,creditcard,10.06458333,food,1,0
1781,1,4.745402,creditcard,0,shopping,1,0
2000,1,4.876771,creditcard,0,electronics,0,0
13,1,5.040929,creditcard,0,food,1,0
983,1,4.921349,creditcard,0.000694444,shopping,0,0
35,3,4.52458,creditcard,21.90416667,electronics,0,0
525,1,4.876771,paypal,0.031944444,food,1,0
293,1,5.034622,creditcard,0.000694444,shopping,1,0
1276,1,5.034622,creditcard,0,electronics,1,0
887,1,4.742303,creditcard,886.4979167,food,1,0
273,1,4.965339,creditcard,0.120138889,shopping,1,0
1030,1,5.040929,creditcard,999.0472222,electronics,0,0
2,1,4.52458,creditcard,1.677777778,food,0,0
363,3,4.745402,creditcard,359.9215278,shopping,0,0
12,1,4.876771,creditcard,0,electronics,0,0
2000,1,4.895263,creditcard,917.93125,food,1,0
965,1,4.742303,paypal,0,shopping,1,0
968,1,5.040929,creditcard,0,electronics,1,0
2000,1,4.921349,paypal,268.125,food,1,0
2000,1,4.057414,paypal,226.9118056,shopping,0,0
2000,1,4.461622,creditcard,0,electronics,1,0
330,1,4.876771,storecredit,0,food,1,0
75,1,4.836982,creditcard,0,shopping,0,0
127,1,4.52458,creditcard,126.9541667,electronics,0,0
240,1,4.748314,paypal,0.002777778,food,0,0
1036,1,4.876771,creditcard,0,shopping,0,0
1333,1,4.895263,creditcard,0.000694444,electronics,0,0
2,1,4.52458,creditcard,0.095138889,food,1,0
775,1,4.505662,creditcard,0,shopping,0,0
373,1,4.836982,storecredit,0,electronics,1,0
1932,1,4.742303,creditcard,316.5729167,food,0,0
15,1,4.921349,creditcard,0,shopping,1,0
2000,1,4.921349,creditcard,604.7770833,electronics,0,0
1476,1,4.505662,creditcard,1358.238194,food,0,0
1923,1,4.52458,creditcard,1.795138889,shopping,1,0
2,1,4.742303,creditcard,0.000694444,electronics,0,0
2000,1,4.962055,creditcard,6.684722222,food,1,0
619,1,4.461622,creditcard,0,shopping,0,0
1758,1,5.034622,creditcard,637.7361111,electronics,1,0
134,2,4.836982,creditcard,133.9069444,food,0,0
750,1,3.066058,creditcard,344.2152778,shopping,1,0
145,1,4.965339,creditcard,0,electronics,1,0
519,2,4.921318,paypal,0,food,1,0
874,1,5.017904,creditcard,404.3173611,shopping,0,0
1977,1,4.52458,paypal,625.11875,electronics,1,0
2000,1,3.954522,creditcard,0,food,0,0
121,2,4.52458,creditcard,120.3708333,shopping,0,0
791,1,4.057414,creditcard,0,electronics,0,0
2,1,4.742303,creditcard,1.490277778,shopping,0,0
36,1,4.461622,creditcard,0,electronics,1,0
732,1,4.742303,creditcard,0,food,1,0
5,1,4.876771,creditcard,0.022222222,shopping,1,0
1537,1,5.034622,paypal,812.2930556,electronics,1,0
26,1,4.742303,creditcard,0,food,1,0
2000,1,4.886641,creditcard,0.000694444,shopping,0,0
17,1,4.965339,creditcard,0,electronics,0,0
47,1,4.742303,creditcard,0,food,0,0
1,1,3.483951,creditcard,0,shopping,,1
184,1,4.836982,creditcard,183.9236111,electronics,1,0
76,1,4.745402,paypal,0,food,0,0
1569,1,4.962055,creditcard,0.002083333,shopping,0,0
572,2,4.836982,creditcard,0,electronics,0,0
10,1,4.965339,creditcard,9.114583333,food,0,0
259,1,4.962055,paypal,0,shopping,1,0
141,1,4.965339,creditcard,140.7909722,electronics,0,0
431,1,5.040929,creditcard,0,food,0,0
38,1,4.886641,creditcard,36.60694444,shopping,0,0
10,1,5.040929,paypal,0,electronics,1,0
2000,1,4.745402,creditcard,0.000694444,food,1,0
2000,1,4.895263,creditcard,0.135416667,shopping,0,0
149,1,4.52458,creditcard,148.3701389,electronics,0,0
2000,1,4.921318,creditcard,1250.269444,food,0,0
2000,1,5.040929,paypal,0.3375,shopping,1,0
841,1,4.895263,creditcard,0,electronics,1,0
2,1,4.748314,creditcard,1.752777778,food,1,0
2,1,4.886641,creditcard,1.979166667,shopping,0,0
37,1,4.748314,paypal,0,electronics,0,0
2000,1,5.017904,paypal,0.478472222,food,1,0
1978,1,4.921318,creditcard,0.001388889,shopping,0,0
396,1,4.836982,paypal,234.8111111,electronics,0,0
1505,1,4.461622,creditcard,0,food,0,0
